Number	turns	FirstSubmit	RewriteCount	DialogueLen	dia_dc_score	dia_fk_score	dialogue_bert_pp	Mal_label	Mal_number	Nonmal_number	my_split	WorkTimeInSeconds	worker_score	lifetime_ranking
1871	4	0	2	46	9.45	102.69	23.17	1	2	2	train	102	100	162
1872	3	0	1	39	7.2	101.83	22.5	1	1	2	test	49	100	162
1873	3	0	1	23	6.76	88.71	21.98	1	1	2	train	129	100	280
1874	4	0	1	24	7.88	77.37	21.94	1	1	3	train	152	100	208
1875	3	0	1	19	6.44	75.73	22.72	1	2	1	test	37	100	129
1876	3	0	1	25	8.47	73.17	24.18	1	1	2	train	171	100	280
1877	3	0	1	29	8.62	88.96	21.77	1	1	2	train	214	100	280
1878	3	0	2	38	13.43	108.51	22.56	1	2	1	test	109	100	162
1879	3	0	1	44	14.68	103.19	22.74	1	1	2	train	429	100	280
1880	4	0	1	33	12.05	106.65	22.62	1	1	3	test	137	100	280
1881	3	0	1	36	13.95	112.97	23.58	1	1	2	train	363	100	280
1882	3	0	1	36	9.96	109.18	22.35	1	1	2	train	132	100	276
1883	3	0	2	33	8.36	98.46	22.44	1	2	1	train	217	100	280
1884	3	0	1	31	12.24	107.15	22.88	1	1	2	train	205	100	300
1885	3	0	3	33	10.04	77.5	22.92	1	3	0	train	79	100	208
1886	3	1	1	46	6.99	94.73	23.31	1	1	2	train	391	100	284
1887	3	0	1	32	7.49	103.54	22.47	1	1	2	train	42	100	129
1888	3	0	2	43	9.29	76.28	23.71	1	3	0	train	83	100	127
1889	3	0	2	36	7.83	88.08	22.84	1	2	1	train	174	100	276
1890	4	0	3	26	13.18	86.99	22.77	1	3	1	train	111	100	179
1891	3	0	2	29	7.69	82.32	23.46	1	2	1	train	115	100	162
1892	5	0	1	33	7.32	85.87	22.72	1	1	4	train	195	100	129
1893	3	0	2	24	11.47	92.43	22.82	1	2	1	train	222	100	300
1894	4	0	1	42	12.05	121.81	22.72	1	1	3	train	123	100	179
1895	3	0	1	32	11.93	82.39	22.39	1	1	2	train	154	100	179
1896	3	0	1	46	9.45	76.94	22.04	1	1	2	test	107	100	208
1897	3	0	1	59	13.42	120.85	22.8	1	1	2	train	230	100	280
1898	4	0	1	57	10.59	106.36	23.07	1	1	3	train	161	100	280
1899	5	0	1	30	8.14	71.03	21.91	1	1	4	test	103	100	129
1900	3	0	2	55	12.17	119.99	23.67	1	2	1	train	141	100	179
1901	3	0	2	46	11.82	98.9	24.24	1	2	1	train	203	100	280
1902	5	0	0	52	7.91	87.98	22.29	1	2	3	train	81	100	129
1903	5	0	2	38	9.57	81.9	22.53	1	2	3	train	77	100	129
1904	3	0	1	36	12.11	124.12	23.73	1	1	2	train	84	100	208
1905	3	0	0	33	10.13	74.98	22.89	1	3	0	train	98	100	162
1906	3	0	2	32	5.82	91.02	23	1	2	1	train	103	100	276
1907	4	0	1	50	9.25	98.55	22.49	1	3	1	train	64	100	129
1908	3	0	1	39	10.2	79.09	23.26	1	1	2	train	224	100	280
1909	4	0	2	52	10.11	95.4	22.72	1	2	2	test	158	100	276
1910	3	0	1	30	7.82	75.43	21.83	1	1	2	train	163	100	233
1911	3	0	1	26	7.37	83.2	22.77	1	1	2	train	305	100	383
1912	3	0	2	36	8.82	105.53	22.31	1	2	1	train	120	100	208
1913	3	0	3	33	8.66	84.12	22.11	1	3	0	train	119	100	162
1914	4	0	1	33	8.75	97.59	22.58	1	3	1	train	93	100	129
1915	4	0	1	20	10.66	100.79	21.71	1	2	2	train	82	100	280
1916	3	0	1	38	7.34	92.26	23.17	1	1	2	train	119	100	162
1917	3	0	1	51	6.8	104.72	23.17	1	1	2	train	65	100	129
1918	5	0	2	52	7.24	94.04	22.66	1	2	3	test	91	100	162
1919	3	0	1	59	10.57	116.72	23.87	1	3	0	train	81	100	129
1920	4	0	2	50	12.62	119.42	23.11	1	2	2	train	467	100	280
1921	3	0	0	26	8.15	97.43	21.51	1	1	2	test	72	100	129
1922	3	0	1	58	10.4	105.74	23.26	1	2	1	train	71	100	129
1923	5	0	1	36	12.09	91.6	22.91	1	1	4	test	85	95	143
1924	3	0	2	26	9.82	105.98	22.59	1	2	1	train	65	100	129
1925	3	0	1	34	9.17	93.7	22.11	1	1	2	train	316	100	280
1926	4	1	1	27	8.03	104.33	21.91	1	2	2	test	238	100	178
1927	4	0	1	62	11.5	112.28	22.69	1	2	2	train	215	100	280
1928	3	0	3	26	12.3	92.91	23.13	1	3	0	train	107	100	162
1929	3	0	1	30	7.62	93.59	22.76	1	2	1	train	133	100	129
1930	3	0	1	38	7.61	93.26	22.84	1	1	2	train	171	100	276
1931	3	0	2	44	10.16	58.18	22.43	1	2	1	train	351	100	280
1932	6	0	1	42	7.28	84.68	21.81	1	4	2	train	73	100	129
1933	5	0	4	43	7.74	99.73	22.41	1	4	1	test	248	100	280
1934	5	0	0	44	9.65	101.27	22.49	1	2	3	train	379	100	383
1935	4	0	1	56	13.25	133.29	22.16	1	4	0	test	332	100	383
1936	4	0	3	39	10.17	107.15	22.15	1	3	1	train	447	100	280
1937	4	0	3	48	9.27	93.53	22.68	1	3	1	train	269	100	280
1938	5	0	4	37	14.29	126.67	22.44	1	5	0	test	94	100	208
1939	4	0	1	26	9.44	79.09	22.13	1	2	2	train	99	100	178
1940	4	0	1	34	12.16	113.81	21.6	1	1	3	test	88	100	208
1941	3	0	1	52	6.96	76.78	23.33	1	1	2	test	250	100	324
1942	4	0	2	33	10.23	92.19	22.19	1	2	2	train	75	100	208
1943	4	0	3	41	6.19	70.29	22.76	1	3	1	train	107	100	162
1944	3	0	2	39	10.73	93.98	22.65	1	3	0	train	199	100	280
1945	5	0	2	55	14.06	119.89	22.61	1	2	3	train	188	100	280
1946	4	0	1	48	12.39	127.84	22.95	1	1	3	train	84	100	162
1947	3	0	1	28	7.65	91.77	22.14	1	1	2	test	341	100	276
1948	3	0	1	34	8.38	90.83	22.93	1	3	0	train	349	100	383
1949	3	0	1	33	6.44	95.92	23.15	1	2	1	test	108	100	129
1950	3	0	1	25	11.66	98.38	22.59	1	1	2	train	57	100	233
1951	4	0	3	27	9.17	91.69	22.33	1	3	1	train	116	100	162
1952	3	0	2	40	8.77	103.56	22.77	1	2	1	train	154	100	280
1953	3	0	1	41	8.28	93.28	22.27	1	1	2	train	83	100	280
1954	3	0	2	27	6.9	93.45	21.86	1	3	0	test	100	100	178
1955	3	0	3	47	9.74	81.88	22.88	1	3	0	train	196	100	290
1956	3	0	1	39	7.02	90.33	22.7	1	1	2	test	193	100	280
1957	3	0	1	42	6.29	88.47	22.78	1	3	0	train	144	100	233
1958	3	0	1	35	7.58	104.46	22.64	1	1	2	test	99	100	280
1959	3	0	2	27	6.9	80.92	23.02	1	2	1	train	145	100	233
1960	3	1	1	41	7.31	82.79	23.77	1	2	1	train	108	100	127
1961	3	0	1	45	8.92	61.98	22.66	1	1	2	train	125	100	162
1962	4	0	2	25	11.53	109.12	21.37	1	2	2	train	162	100	280
1963	5	0	3	46	11.44	104.17	22.81	1	3	2	test	120	100	127
1964	3	0	2	57	11.15	113.91	24.03	1	2	1	test	76	100	208
1965	3	0	1	32	6.82	77.94	22.82	1	1	2	test	58	100	280
1966	4	0	1	36	8.72	100.57	22.17	1	3	1	train	92	100	129
1967	3	0	0	45	9.33	90.86	22.7	1	2	1	test	79	100	129
1968	4	0	0	52	6.05	118	22.42	1	2	2	test	67	100	280
1969	3	0	2	34	8.69	96.14	23.39	1	2	1	test	200	100	280
1970	7	0	1	55	11.58	96.71	22.61	1	2	5	test	75	100	129
1971	3	0	1	53	9.63	91.57	23.52	1	1	2	train	253	100	324
1972	4	0	2	37	8.51	91.04	22.42	1	2	2	train	107	100	162
1973	4	0	1	44	8.12	106.98	22.25	1	1	3	train	219	100	324
1974	3	0	1	39	7.76	105.85	23.13	1	3	0	train	79	100	129
1975	3	0	1	24	7.88	80.9	22	1	1	2	train	121	100	280
1976	3	0	1	28	9.17	91.61	23.11	1	2	1	train	130	100	129
1977	4	0	2	52	11.27	107.22	23.58	1	2	2	train	96	100	162
1978	3	0	3	30	10.45	92.34	23.04	1	3	0	train	194	100	280
1979	3	0	1	25	10.79	80.78	22.56	1	3	0	train	397	100	383
1980	3	0	1	50	7.71	81.66	22.94	1	2	1	train	306	100	383
1981	3	0	3	28	6.73	104.47	23.62	1	3	0	train	96	100	162
1982	3	0	2	30	9.27	66.68	23.09	1	2	1	test	204	100	280
1983	4	0	1	36	8.96	93.04	22.08	1	1	3	test	101	100	162
1984	4	0	1	26	8.68	102.2	23.22	1	2	2	train	67	100	129
1985	4	0	1	29	11.46	114.53	22.71	1	1	3	train	85	100	162
1986	4	0	1	35	8.52	102.38	22.85	1	4	0	test	363	100	383
1987	3	0	0	25	6.41	96.86	22.31	1	1	2	train	45	95	151
1988	3	0	1	24	7.12	82.93	22.4	1	3	0	train	194	100	280
1989	4	0	1	40	10.6	98.13	22.28	1	1	3	test	157	100	208
1990	6	1	1	36	9.26	91.43	22.17	1	1	5	train	400	100	233
1991	6	0	1	31	11.15	87.08	21.5	1	1	5	test	107	100	280
1992	4	0	0	47	8.59	76.11	23.27	1	3	1	train	131	100	208
1993	4	0	1	52	7.19	86.74	22.78	1	4	0	train	114	100	129
1994	3	0	1	34	7.94	100.24	23.39	1	2	1	train	56	100	129
1995	3	0	1	39	11.7	123.18	22.35	1	1	2	train	354	100	383
1996	3	0	1	36	9.2	119.53	23.14	1	1	2	train	52	100	129
1997	4	0	2	37	10.39	113.88	22.21	1	2	2	train	79	100	280
1998	3	0	1	29	9.09	95.87	23.25	1	1	2	train	204	100	290
1999	4	0	3	28	6.24	81.89	22.05	1	3	1	train	212	100	280
2000	7	0	0	40	11.08	91.2	21.63	1	5	2	train	216	100	290
2001	3	0	2	25	7.46	79.42	22.91	1	2	1	test	175	100	280
2002	3	1	1	41	9.23	93.31	22.94	1	1	2	train	191	100	162
2003	3	0	1	20	9.2	84.42	21.66	1	1	2	train	79	100	129
2004	3	0	2	42	10.59	101.53	23.43	1	2	1	train	215	100	280
2005	3	0	3	57	7.42	88.43	23.29	1	3	0	train	69	100	87
2006	5	0	2	43	6.52	87.5	22.46	1	2	3	train	58	100	87
2007	4	0	1	61	8.47	83.71	22.94	1	2	2	train	57	100	87
2008	3	0	0	80	13.57	129.03	23.79	0	0	3	train	394	100	209
2009	3	0	0	59	5.58	101.61	23.52	0	0	3	train	35	100	42
2010	4	0	0	36	8.38	103.18	23.23	0	0	4	train	20	100	36
2011	6	0	0	95	8.73	106.77	23.15	0	0	6	train	11	100	17
2012	3	0	0	51	8.28	85.47	22.97	0	0	3	train	25	100	25
2013	3	0	0	47	9.14	71.29	22.9	0	0	3	train	11	100	12
2014	3	0	0	26	10.45	115.57	22.59	0	0	3	train	12	100	13
2015	3	0	0	33	8.73	100.48	21.99	0	0	3	train	14	100	9
2016	6	0	0	89	15.38	124.59	22.72	0	0	6	train	29	100	50
2017	4	0	0	43	6.2	79.55	22.82	0	0	4	train	29	100	16
2018	4	0	0	59	8.94	69.24	22.55	0	0	4	train	13	100	17
2019	3	0	0	40	7.59	88.74	22.76	0	0	3	train	27	100	42
2020	5	0	0	44	9.04	83.33	22.74	0	0	5	train	32	100	42
2021	4	0	0	50	11.81	103.06	23.12	0	0	4	train	58	100	80
2022	3	1	0	27	11.57	112.25	22.3	0	0	3	train	47	95	66
2023	3	0	0	57	8.05	102.13	23.19	0	0	3	train	10	100	18
2024	3	0	0	102	12.65	121.27	24.72	0	0	3	train	34	100	32
2025	7	0	0	37	10.95	76.75	21.58	0	0	7	train	39	100	42
2026	3	0	0	37	7.71	76.38	22.4	0	0	3	train	14	100	16
2027	5	0	0	45	17.2	123.75	22.84	0	0	5	train	36	100	101
2028	4	0	0	40	8.57	86.45	23.03	0	0	4	train	31	100	42
2029	5	0	0	123	9.87	115.84	24.21	0	0	5	test	20	100	16
2030	6	0	0	80	9.31	103.29	23.22	0	0	6	test	12	90	8
2031	10	0	0	86	11.82	102.39	22.45	0	0	10	test	95	100	94
2032	7	0	0	66	12.89	120.03	22.59	0	0	7	test	22	90	5
2033	3	0	0	28	11.32	39.6	22.36	0	0	3	train	32	100	45
2034	5	0	0	41	6.67	90.54	22.26	0	0	5	train	13	100	16
2035	3	0	0	39	8.44	92.92	23.04	0	0	3	test	15	100	22
2036	3	1	0	29	8.9	68.2	21.62	0	0	3	train	29	90	46
2037	4	0	0	25	8.07	102.2	22.23	0	0	4	train	9	100	11
2038	6	0	0	49	6.81	73.74	22.47	0	0	6	train	42	100	55
2039	4	0	0	50	7.92	101.93	23.08	0	0	4	train	28	100	19
2040	3	0	0	37	11.03	112.49	23.33	0	0	3	train	59	95	139
2041	9	0	0	164	11.98	115.44	23.04	0	0	9	train	47	95	61
2042	4	0	0	31	10.78	110.51	22.94	0	0	4	train	23	100	17
2043	5	0	0	28	9.06	87.94	22.21	0	0	5	train	18	100	17
2044	7	0	0	137	7.85	92.72	23.62	0	0	7	train	151	100	94
2045	4	1	0	98	5.89	90.57	24.43	0	0	4	train	67	95	85
2046	7	0	0	54	10.16	78.46	21.89	0	0	7	train	14	100	17
2047	3	0	0	120	16.98	135.57	22.23	0	0	3	train	8	90	8
2048	6	0	0	77	12.83	121.03	22.59	0	0	6	train	25	100	26
2049	3	0	0	37	6.23	76.26	22.81	0	0	3	train	16	100	13
2050	4	0	0	76	9.07	74.77	23.34	0	0	4	train	21	100	16
2051	3	1	0	37	5.71	98.72	24.41	0	0	3	train	444	100	348
2052	4	0	0	65	8.84	90.27	23.68	0	0	4	test	27	100	17
2053	6	0	0	74	8.42	87.16	22.89	0	0	6	test	35	100	42
2054	4	0	0	28	8.35	66.81	22.4	0	0	4	train	12	90	5
2055	6	0	0	63	10.36	100.51	22.57	0	0	6	train	90	100	236
2056	3	0	0	50	8.5	92.69	24.12	0	0	3	train	17	100	17
2057	4	0	0	65	7.56	100.41	23.39	0	0	4	train	17	100	16
2058	3	0	0	31	10.25	87.95	22.21	0	0	3	train	18	100	13
2059	3	0	0	33	8.27	71.95	22.73	0	0	3	train	17	100	58
2060	5	1	0	62	7.69	95.36	22.81	0	0	5	train	79	95	107
2061	3	0	0	35	6.69	86.12	23.34	0	0	3	train	13	100	16
2062	7	0	0	85	7.8	83	23.26	0	0	7	train	47	100	62
2063	4	0	0	65	8.23	81.07	23.92	0	0	4	train	19	100	19
2064	3	0	0	79	9.55	101.02	23.45	0	0	3	train	29	100	32
2065	9	0	0	142	7.7	84.78	22.9	0	0	9	train	11	90	1
2066	7	0	0	84	11.24	108.46	23.29	0	0	7	train	21	90	5
2067	6	0	0	120	6.51	80.28	22.98	0	0	6	train	22	100	16
2068	3	0	0	24	6.93	82.19	21.39	0	0	3	test	224	100	209
2069	4	0	0	73	7.16	85.24	23.77	0	0	4	test	12	100	18
2070	3	0	0	23	9.16	72.59	23.58	0	0	3	train	24	100	32
2071	7	0	0	99	11.72	85.61	23	0	0	7	train	12	90	5
2072	3	0	0	53	7.53	83.07	23.14	0	0	3	train	19	100	22
2073	5	0	0	54	9.63	89.47	22.57	0	0	5	train	24	100	36
2074	4	0	0	67	6.36	98.02	23.22	0	0	4	train	19	100	26
2075	3	0	0	47	7.59	86.78	22.61	0	0	3	train	17	100	19
2076	3	0	0	32	7.59	102.38	22.41	0	0	3	train	27	100	32
2077	8	0	0	168	10.63	104.93	23.68	0	0	8	train	25	100	16
2078	5	0	0	54	7.82	105	23.74	0	0	5	train	111	95	139
2079	4	0	0	29	8.28	98.84	22.9	0	0	4	test	17	100	13
2080	3	1	0	52	8.26	90.29	23.62	0	0	3	train	66	95	91
2081	3	0	0	33	7.31	82.21	22.34	0	0	3	train	9	100	17
2082	8	0	0	132	7.97	89.06	22.92	0	0	8	train	44	100	36
2083	3	0	0	35	8.76	73.85	23.21	0	0	3	train	17	100	17
2084	6	0	0	73	11.47	124.79	22.71	0	0	6	train	18	100	16
2085	3	1	0	42	10.01	97.43	22.84	0	0	3	train	50	95	53
2086	6	0	0	132	7.61	83.73	23.09	0	0	6	train	134	100	209
2087	6	0	0	83	6.13	92.87	23.04	0	0	6	test	37	100	26
2088	4	0	0	45	8.22	75.14	22.56	0	0	4	train	27	90	27
2089	7	0	0	68	11.7	107.59	22.93	0	0	7	train	34	100	45
2090	4	0	0	60	7.96	70.91	22.64	0	0	4	test	38	100	26
2091	3	0	0	28	10.88	29.93	21.84	0	0	3	train	11	100	17
2092	3	0	0	76	7.74	92.2	23.75	0	0	3	test	20	100	16
2093	6	0	0	104	10.36	86.75	23.18	0	0	6	train	87	100	101
2094	5	0	0	90	12.6	123.9	23.38	0	0	5	train	54	100	111
2095	4	0	0	47	9.38	94.98	22.88	0	0	4	train	11	100	18
2096	3	0	0	47	10.86	91.86	22.74	0	0	3	train	20	100	19
2097	5	1	0	100	8.58	90.44	23.74	0	0	5	train	126	100	124
2098	8	0	0	51	8.12	89.33	22.26	0	0	8	train	22	100	16
2099	3	0	0	64	7.65	111.77	23.46	0	0	3	train	9	100	12
2100	6	0	0	89	10.37	115.23	23	0	0	6	train	27	100	22
2101	4	0	0	35	8.4	95.41	22.26	0	0	4	train	13	90	5
2102	4	0	0	55	8.27	92.19	23.98	0	0	4	train	48	100	76
2103	3	0	0	31	9.11	84.35	22.39	0	0	3	train	55	100	17
2104	4	0	0	58	14.4	129.5	22.93	0	0	4	train	18	90	5
2105	8	0	0	53	7.78	84.01	22.16	0	0	8	train	25	100	26
2106	6	0	0	80	9.6	114.32	23.2	0	0	6	train	43	100	42
2107	3	0	0	39	10.14	102.92	23.31	0	0	3	train	17	100	16
2108	10	0	0	99	8.17	92.89	22.37	0	0	10	train	26	100	16
2109	3	0	0	33	10.79	115.91	22.62	0	0	3	train	10	100	25
2110	4	1	0	34	9.61	109.76	21.82	0	0	4	train	165	100	229
2111	7	1	0	51	7.16	87.55	22.48	0	0	7	train	83	95	117
2112	3	0	0	44	9.25	99.02	23.29	0	0	3	train	19	100	13
2113	5	0	0	74	11.26	76.61	23.2	0	0	5	train	22	100	16
2114	3	0	0	35	7.59	107.88	23.37	0	0	3	train	12	90	7
2115	7	0	0	55	10.35	96.35	22.59	0	0	7	test	35	100	36
2116	6	0	0	122	7.95	82.76	23.42	0	0	6	train	40	100	55
2117	5	0	0	96	7.35	88.37	23.31	0	0	5	train	104	100	111
2118	4	0	0	51	8.33	104.6	23	0	0	4	train	14	90	2
2119	8	0	0	109	10.66	104.98	23.4	0	0	8	train	37	100	22
2120	9	0	0	73	7.56	87.16	22.34	0	0	9	test	14	100	12
2121	7	0	0	77	7.85	90.59	22.62	0	0	7	train	34	100	32
2122	7	0	0	91	8.95	111.16	22.51	0	0	7	train	38	100	42
2123	6	0	0	79	11.25	99.58	22.81	0	0	6	train	12	90	5
2124	3	0	0	59	7.96	82.19	23.92	0	0	3	train	16	90	14
2125	6	0	0	90	7.67	101.41	22.92	0	0	6	train	13	100	17
2126	3	0	0	27	7.01	94.3	22.12	0	0	3	test	10	100	16
2127	3	0	0	21	10.2	96.06	23.05	0	0	3	train	29	95	139
2128	3	0	0	32	9.5	89.7	23.68	0	0	3	train	14	100	16
2129	3	0	0	37	11.45	110.23	23.08	0	0	3	train	77	100	62
2130	6	0	0	66	9.26	86.59	22.55	0	0	6	train	32	100	32
2131	6	0	0	85	7.76	86.28	23.22	0	0	6	train	10	100	17
2132	4	0	0	41	6.19	93.99	22.25	0	0	4	train	51	100	101
2133	4	0	0	40	12.42	107.31	22.94	0	0	4	train	42	100	80
2134	3	0	0	35	6.96	98.22	23.74	0	0	3	test	23	100	80
2135	6	0	0	58	8.51	99.54	22.43	0	0	6	train	13	100	16
2136	6	0	0	78	7.32	85.83	22.34	0	0	6	train	15	90	27
2137	3	0	0	46	8.4	104.92	23.05	0	0	3	test	27	100	9
2138	4	0	0	78	8.84	75.58	23.28	0	0	4	train	20	100	16
2139	3	0	0	23	10.66	67.4	22.47	0	0	3	test	19	100	19
2140	3	0	0	30	6.12	72.18	23.05	0	0	3	train	50	95	77
2141	10	0	0	171	8.78	96.41	23.14	0	0	10	train	26	100	12
2142	4	0	0	51	9.23	88.86	23.87	0	0	4	test	7	90	1
2143	7	0	0	110	8.02	91.53	22.73	0	0	7	train	160	100	209
2144	3	0	0	25	7.67	93.47	22.15	0	0	3	test	21	90	27
2145	6	0	0	72	7.48	88.31	22.74	0	0	6	train	19	100	16
2146	3	0	0	51	6.08	96.58	23.23	0	0	3	train	34	100	42
2147	4	0	0	71	7.57	99.97	23.87	0	0	4	train	38	100	42
2148	6	0	0	23	9.49	81.55	21.14	0	0	6	train	12	100	16
2149	3	0	0	67	8.74	97.73	23.72	0	0	3	train	6	90	1
2150	3	0	0	21	9.07	74.37	22.38	0	0	3	train	22	100	16
2151	6	0	0	71	13.89	116.41	22.87	0	0	6	test	15	90	3
2152	3	0	0	56	8.79	74.58	23.52	0	0	3	train	8	90	1
2153	4	0	0	66	10.25	116.24	23.09	0	0	4	train	17	100	16
2154	3	0	0	43	7.54	63.23	23.37	0	0	3	train	19	100	22
2155	3	0	0	44	8.48	103.37	23.81	0	0	3	test	148	100	42
2156	3	0	0	30	7.69	102.74	22.5	0	0	3	train	9	100	16
2157	3	0	0	25	6.34	98.31	22.91	0	0	3	train	12	100	16
2158	7	0	0	97	8.5	99.42	23.22	0	0	7	test	34	90	40
2159	3	0	0	55	10.15	97.79	23.84	0	0	3	train	20	100	19
2160	6	0	0	102	9.34	104.04	23.11	0	0	6	train	45	100	55
2161	3	0	0	21	6.24	103.04	22.09	0	0	3	train	21	100	42
2162	3	0	0	31	10.64	93.47	23.33	0	0	3	train	12	100	11
2163	3	0	0	40	7.91	68.94	22.99	0	0	3	train	16	100	16
2164	5	0	0	37	8.52	73.13	22.5	0	0	5	train	23	100	62
2165	5	0	0	70	14.05	117.68	22.89	0	0	5	train	41	100	80
2166	4	0	0	49	9.74	76.31	22.88	0	0	4	test	14	90	5
2167	3	0	0	57	8.61	78.02	22.55	0	0	3	train	14	90	5
2168	8	0	0	151	7.06	96.86	23.35	0	0	8	train	57	100	42
2169	10	0	0	150	9.52	107.4	22.59	0	0	10	train	94	90	242
2170	4	0	0	33	8.49	105.48	22.77	0	0	4	train	12	100	16
2171	3	0	0	52	7.95	70.77	23.33	0	0	3	train	9	100	12
2172	4	0	0	64	7.6	87	23.72	0	0	4	train	46	100	80
2173	7	0	0	54	9.44	64.27	22.8	0	0	7	train	50	100	21
2174	10	0	0	85	9.27	82.55	21.75	0	0	10	train	43	100	42
2175	6	0	0	98	9.73	99.42	22.93	0	0	6	train	53	100	42
2176	5	0	0	36	9.26	74.98	22.38	0	0	5	train	67	100	17
2177	8	0	0	143	11.07	90.43	23.74	0	0	8	test	31	100	17
2178	3	0	0	46	10.25	94.05	22.86	0	0	3	test	7	90	1
2179	6	0	0	47	9.66	105.47	22.58	0	0	6	train	19	100	13
2180	4	0	0	73	8.97	84.69	22.81	0	0	4	train	87	100	121
2181	3	0	0	26	10.24	82.3	22.51	0	0	3	train	48	100	236
2182	7	0	0	73	8.02	91.4	22.29	0	0	7	test	19	100	16
2183	3	0	0	23	8.63	99.95	21.86	0	0	3	test	31	90	6
2184	9	0	0	93	8.11	87.82	22.52	0	0	9	train	11	100	18
2185	4	0	0	41	10.28	113.35	22.66	1	1	3	test	17	100	13
2186	8	0	0	193	6.09	82.97	23.81	0	0	8	train	138	100	101
2187	3	0	0	27	10.5	111.96	22.88	0	0	3	train	22	100	24
2188	7	1	0	115	7.68	92.76	23.54	0	0	7	train	42	95	54
2189	8	0	0	86	8.95	95.29	22.62	0	0	8	train	29	100	50
2190	8	0	0	93	7.13	92.3	22.28	0	0	8	train	20	100	17
2191	6	0	0	108	10.73	92.54	23.33	0	0	6	train	21	100	16
2192	8	0	0	53	10.51	92.56	22.21	0	0	8	train	13	90	2
2193	7	0	0	58	11.29	88.8	23.55	0	0	7	test	20	90	20
2194	7	0	0	86	10.43	106.01	22.97	0	0	7	train	26	100	25
2195	9	0	0	112	6.39	88.78	22.92	0	0	9	train	49	100	50
2196	5	0	0	42	7.58	106.94	22.47	0	0	5	train	7	90	1
2197	6	0	0	47	12.14	105.94	22.38	0	0	6	train	15	100	9
2198	8	0	0	90	9.57	87.32	22.5	0	0	8	train	74	100	101
2199	6	0	0	44	7.7	98.73	22.18	0	0	6	train	106	100	209
2200	4	0	0	62	7.24	90.96	23.14	0	0	4	test	12	100	12
2201	3	0	0	33	14.33	110.39	23.18	0	0	3	train	14	100	18
2202	4	0	0	65	6.42	98.55	23.47	0	0	4	train	19	100	19
2203	5	0	0	64	9.62	111.65	22.84	0	0	5	train	17	100	22
2204	3	0	0	70	6.21	94.02	23.6	0	0	3	train	15	100	19
2205	3	0	0	37	6.93	93.11	22.37	0	0	3	train	13	90	5
2206	4	0	0	35	10.4	113.22	22.21	0	0	4	train	13	100	19
2207	3	0	0	30	9.15	91.78	22.31	0	0	3	test	13	100	17
2208	5	0	0	101	9.64	112.32	24.57	0	0	5	test	85	100	12
2209	4	0	0	22	11	91.6	21.2	0	0	4	train	79	100	76
2210	3	0	0	64	6.71	94.47	24.09	0	0	3	train	17	100	17
2211	5	0	0	59	7.86	93.58	22.55	0	0	5	train	20	90	41
2212	3	0	0	83	13.72	129.84	23.71	0	0	3	train	17	100	18
2213	4	1	0	72	6.5	93.79	23.29	0	0	4	train	67	90	92
2214	6	0	0	66	11.8	119.24	22.83	0	0	6	train	33	100	42
2215	8	0	0	115	7.52	98.64	23.06	0	0	8	train	28	100	17
2216	3	0	0	33	11.43	50.86	23.26	0	0	3	train	36	100	42
2217	7	0	0	73	9.23	111.58	22.8	0	0	7	train	71	100	76
2218	3	0	0	21	8.36	93.8	22.17	0	0	3	train	6	90	1
2219	3	0	0	23	7.64	70.1	22.99	0	0	3	train	12	90	6
2220	6	1	0	104	9.06	85.21	23.36	0	0	6	train	56	95	29
2221	3	0	0	26	8.15	116.96	22.74	0	0	3	train	17	100	16
2222	6	0	0	152	10.53	114.38	24.11	0	0	6	train	8	90	1
2223	5	0	0	32	8.29	98.24	22.03	0	0	5	test	11	100	17
2224	6	1	0	50	9.08	88.68	22.11	0	0	6	train	171	100	60
2225	3	0	0	46	8.64	92.97	22.97	0	0	3	train	279	95	139
2226	6	0	0	134	8.72	84.21	23.85	0	0	6	train	61	100	42
2227	3	0	0	27	8.54	76.93	21.59	0	0	3	train	13	100	12
2228	7	1	0	91	12.24	111.85	23.08	0	0	7	train	170	100	22
2229	3	0	0	82	14.38	133.07	24.12	0	0	3	test	11	100	9
2230	3	1	0	69	6.99	76.44	24.25	0	0	3	test	17	95	61
2231	4	1	0	62	8.47	70.91	22.38	0	0	4	train	133	100	196
2232	5	0	0	61	10.93	120.2	22.52	0	0	5	train	17	100	16
2233	9	0	0	161	9.68	105.03	23.51	0	0	9	train	41	100	19
2234	3	0	0	28	6.75	102.65	23.72	0	0	3	test	10	100	16
2235	3	0	0	33	7.7	71.3	22.92	0	0	3	train	44	100	42
2236	3	0	0	38	6.28	91.95	23.23	0	0	3	train	26	100	94
2237	5	0	0	59	6.73	85	22.59	0	0	5	test	35	100	32
2238	4	0	0	55	6.75	89.52	23.34	0	0	4	train	9	100	17
2239	3	1	0	28	8.65	93.45	21.61	0	0	3	train	36	90	44
2240	4	0	0	37	9.94	78.96	22.85	0	0	4	train	15	90	2
2241	6	0	0	129	8.9	76.24	23.45	0	0	6	train	14	100	12
2242	7	0	0	77	5.8	99.24	22.31	0	0	7	train	47	100	22
2243	3	1	0	71	8.35	99.14	24.05	0	0	3	train	15	90	2
2244	4	0	0	73	8.79	86.22	22.84	0	0	4	test	12	90	5
2245	5	0	0	33	11	95.44	22.27	0	0	5	train	29	100	42
2246	4	0	0	24	7.73	98.04	21.66	0	0	4	train	36	90	49
